Rack	Pos	PopID	Mom	Indiv	Origin	LfCount1	LfLgth1	LfWdth1	ID	LfLgth1.log	LfWdth1.log	LfCount1.sq
UA003.11A.a	44	1	UA003	11A	a	nat	10	15	2.7	UA003.11A.a	2.70805020110221	0.993251773010283	3.16227766016838
BG001.22.b	44	4	BG001	22	b	nat	14	10.4	3.7	BG001.22.b	2.34180580614733	1.30833281965018	3.74165738677394
RU001.6.f	44	5	RU001	6	f	nat	13	14.2	4.4	RU001.6.f	2.65324196460721	1.48160454092422	3.60555127546399
UA004.5.f	44	6	UA004	5	f	nat	13	14.8	2.9	UA004.5.f	2.69462718077007	1.06471073699243	3.60555127546399
US012.31.b	44	7	US012	31	b	inv	8	15.8	4	US012.31.b	2.76000994003292	1.38629436111989	2.82842712474619
CA001.2.i	44	9	CA001	2	i	inv	10	17	4.3	CA001.2.i	2.83321334405622	1.45861502269952	3.16227766016838
US014.22.e	44	11	US014	22	e	inv	8	11	3.6	US014.22.e	2.39789527279837	1.28093384546206	2.82842712474619
TR001.12.i	44	12	TR001	12	i	nat	11	14	2.8	TR001.12.i	2.63905732961526	1.02961941718116	3.3166247903554
US015.13.b	44	13	US015	13	b	inv	9	13.6	1.6	US015.13.b	2.61006979274201	0.470003629245736	3
GR003.17.e	44	14	GR003	17	e	nat	10	17.3	3.2	GR003.17.e	2.85070650150373	1.16315080980568	3.16227766016838
UA001.18.d	44	16	UA001	18	d	nat	12	12.8	3.7	UA001.18.d	2.54944517092557	1.30833281965018	3.46410161513775
US022.42.d	44	17	US022	42	d	inv	10	13.2	3.2	US022.42.d	2.58021682959233	1.16315080980568	3.16227766016838
CA008.4.i	44	18	CA008	4	i	inv	9	15.2	4.1	CA008.4.i	2.72129542785223	1.41098697371026	3
RU005.5.a	44	19	RU005	5	a	nat	13	12	3.4	RU005.5.a	2.484906649788	1.22377543162212	3.60555127546399
RO003.21.k	44	21	RO003	21	k	nat	14	14.4	2.1	RO003.21.k	2.66722820658195	0.741937344729377	3.74165738677394
RO001.13.b	44	27	RO001	13	b	nat	10	13.4	3.1	RO001.13.b	2.59525470695687	1.1314021114911	3.16227766016838
GR001.26.h	44	29	GR001	26	h	nat	6	15.8	4.1	GR001.26.h	2.76000994003292	1.41098697371026	2.44948974278318
US001.23.b	44	30	US001	23	b	inv	11	13	3.8	US001.23.b	2.56494935746154	1.33500106673234	3.3166247903554
RO002.18.d	44	31	RO002	18	d	nat	6	10.1	1.2	RO002.18.d	2.31253542384721	0.182321556793955	2.44948974278318
UA002.13.b	44	32	UA002	13	b	nat	9	13.8	4.4	UA002.13.b	2.62466859216316	1.48160454092422	3
US003.19.i	44	35	US003	19	i	inv	12	12.2	2.8	US003.19.i	2.50143595173921	1.02961941718116	3.46410161513775
RU004.7.f	44	36	RU004	7	f	nat	11	14.9	3.2	RU004.7.f	2.70136121295141	1.16315080980568	3.3166247903554
TR004.27.g	44	38	TR004	27	g	nat	5	15.4	3.2	TR004.27.g	2.73436750941958	1.16315080980568	2.23606797749979
GR002.2.i	44	39	GR002	2	i	nat	14	15.7	2.5	GR002.2.i	2.75366071235426	0.916290731874155	3.74165738677394
US021.3.c	44	42	US021	3	c	inv	9	11.9	2.8	US021.3.c	2.47653840011748	1.02961941718116	3
HU001.5.j	44	43	HU001	5	j	nat	6	8.3	2.1	HU001.5.j	2.11625551480255	0.741937344729377	2.44948974278318
RU008.18.a	44	44	RU008	18	a	nat	10	10.1	2.9	RU008.18.a	2.31253542384721	1.06471073699243	3.16227766016838
UA006.14.j	44	45	UA006	14	j	nat	7	15.4	2.8	UA006.14.j	2.73436750941958	1.02961941718116	2.64575131106459
RO004.13.j	44	46	RO004	13	j	nat	12	9.7	3.1	RO004.13.j	2.27212588550934	1.1314021114911	3.46410161513775
RO005.17.e	44	47	RO005	17	e	nat	9	10	2.7	RO005.17.e	2.30258509299405	0.993251773010283	3
US002.17.j	44	48	US002	17	j	inv	10	12.2	3.2	US002.17.j	2.50143595173921	1.16315080980568	3.16227766016838
US023.41.b	44	50	US023	41	b	inv	11	9.2	1.8	US023.41.b	2.21920348405499	0.587786664902119	3.3166247903554
RO004.12.b	45	2	RO004	12	b	nat	11	16	2.6	RO004.12.b	2.77258872223978	0.955511445027436	3.3166247903554
US025.2.i	45	3	US025	2	i	inv	NA	NA	NA	US025.2.i	NA	NA	NA
RO005.25.g	45	4	RO005	25	g	nat	8	16.2	2.9	RO005.25.g	2.78501124223834	1.06471073699243	2.82842712474619
RO002.15.k	45	5	RO002	15	k	nat	10	14.4	3.1	RO002.15.k	2.66722820658195	1.1314021114911	3.16227766016838
US015.17.e	45	6	US015	17	e	inv	8	19.5	4.2	US015.17.e	2.9704144655697	1.43508452528932	2.82842712474619
TR001.1.j	45	7	TR001	1	j	nat	7	20.1	3.7	TR001.1.j	3.00071981506503	1.30833281965018	2.64575131106459
RU001.2.d	45	8	RU001	2	d	nat	13	13.2	3.7	RU001.2.d	2.58021682959233	1.30833281965018	3.60555127546399
GR002.13.e	45	9	GR002	13	e	nat	8	14.7	2.7	GR002.13.e	2.68784749378469	0.993251773010283	2.82842712474619
UA004.7.a	45	10	UA004	7	a	nat	13	13	2.9	UA004.7.a	2.56494935746154	1.06471073699243	3.60555127546399
TR003.6.c	45	12	TR003	6	c	nat	8	16.3	2.6	TR003.6.c	2.79116510781272	0.955511445027436	2.82842712474619
RU008.21.c	45	13	RU008	21	c	nat	12	23.4	3.6	RU008.21.c	3.15273602236366	1.28093384546206	3.46410161513775
UA001.25.b	45	15	UA001	25	b	nat	15	13.8	4.5	UA001.25.b	2.62466859216316	1.50407739677627	3.87298334620742
US001.22.e	45	16	US001	22	e	inv	13	15.5	2.6	US001.22.e	2.7408400239252	0.955511445027436	3.60555127546399
US002.24.e	45	17	US002	24	e	inv	14	16.2	3	US002.24.e	2.78501124223834	1.09861228866811	3.74165738677394
GR003.12.h	45	18	GR003	12	h	nat	7	14.6	1.8	GR003.12.h	2.68102152871429	0.587786664902119	2.64575131106459
UA002.15.e	45	19	UA002	15	e	nat	13	13.9	3.6	UA002.15.e	2.63188884013665	1.28093384546206	3.60555127546399
TR004.8.f	45	21	TR004	8	f	nat	7	16.5	1.8	TR004.8.f	2.80336038090653	0.587786664902119	2.64575131106459
TR005.20.a	45	23	TR005	20	a	nat	8	13.8	3.6	TR005.20.a	2.62466859216316	1.28093384546206	2.82842712474619
RU003.4.c	45	25	RU003	4	c	nat	1	4	0.6	RU003.4.c	1.38629436111989	-0.510825623765991	1
UA003.6.h	45	30	UA003	6	h	nat	10	14.3	2.8	UA003.6.h	2.66025953726586	1.02961941718116	3.16227766016838
RO003.21.a	45	32	RO003	21	a	nat	11	16.8	2.5	RO003.21.a	2.82137888640921	0.916290731874155	3.3166247903554
US012.29.h	45	34	US012	29	h	inv	9	17.7	4	US012.29.h	2.87356463957978	1.38629436111989	3
BG001.29.c	45	35	BG001	29	c	nat	10	15.1	3.1	BG001.29.c	2.71469474382088	1.1314021114911	3.16227766016838
RU005.3.a	45	41	RU005	3	a	nat	17	11	3.6	RU005.3.a	2.39789527279837	1.28093384546206	4.12310562561766
UA008.18.d	45	42	UA008	18	d	nat	9	13.7	3.2	UA008.18.d	2.61739583283408	1.16315080980568	3
GR001.28.d	45	43	GR001	28	d	nat	8	14.5	2.6	GR001.28.d	2.67414864942653	0.955511445027436	2.82842712474619
RO001.12.h	45	44	RO001	12	h	nat	11	18.5	3.5	RO001.12.h	2.91777073208428	1.25276296849537	3.3166247903554
US023.26.f	45	45	US023	26	f	inv	NA	NA	NA	US023.26.f	NA	NA	NA
HU001.28.d	45	46	HU001	28	d	nat	11	16	3.8	HU001.28.d	2.77258872223978	1.33500106673234	3.3166247903554
US014.16.g	45	47	US014	16	g	inv	11	14.1	3.6	US014.16.g	2.64617479738412	1.28093384546206	3.3166247903554
US003.20.a	45	48	US003	20	a	inv	16	16.9	3.5	US003.20.a	2.82731362192903	1.25276296849537	4
US020.42.j	45	49	US020	42	j	inv	NA	NA	NA	US020.42.j	NA	NA	NA
CA001.7.a	45	50	CA001	7	a	inv	14	12.7	3.3	CA001.7.a	2.54160199346455	1.19392246847243	3.74165738677394
RU003.4.e	46	2	RU003	4	e	nat	8	14.6	2.3	RU003.4.e	2.68102152871429	0.832909122935104	2.82842712474619
UA001.18.a	46	3	UA001	18	a	nat	12	17	3.5	UA001.18.a	2.83321334405622	1.25276296849537	3.46410161513775
GR001.14.g	46	5	GR001	14	g	nat	11	16	3	GR001.14.g	2.77258872223978	1.09861228866811	3.3166247903554
HU001.5.g	46	9	HU001	5	g	nat	6	11.5	1.6	HU001.5.g	2.4423470353692	0.470003629245736	2.44948974278318
RO004.20.j	46	10	RO004	20	j	nat	11	10.1	3.1	RO004.20.j	2.31253542384721	1.1314021114911	3.3166247903554
RO005.25.j	46	13	RO005	25	j	nat	8	10.9	2.8	RO005.25.j	2.3887627892351	1.02961941718116	2.82842712474619
UA004.18.g	46	14	UA004	18	g	nat	11	15	4.2	UA004.18.g	2.70805020110221	1.43508452528932	3.3166247903554
US012.31.e	46	17	US012	31	e	inv	7	11.6	3	US012.31.e	2.45100509811232	1.09861228866811	2.64575131106459
US015.13.i	46	20	US015	13	i	inv	8	13.4	3.6	US015.13.i	2.59525470695687	1.28093384546206	2.82842712474619
RU005.11.c	46	21	RU005	11	c	nat	13	11.8	2.3	RU005.11.c	2.46809953147162	0.832909122935104	3.60555127546399
TR001.24.g	46	22	TR001	24	g	nat	9	17.5	3.7	TR001.24.g	2.86220088092947	1.30833281965018	3
RU001.6.e	46	23	RU001	6	e	nat	12	17	4.8	RU001.6.e	2.83321334405622	1.56861591791385	3.46410161513775
TR003.14.a	46	24	TR003	14	a	nat	8	8.3	1.6	TR003.14.a	2.11625551480255	0.470003629245736	2.82842712474619
RO001.12.c	46	26	RO001	12	c	nat	7	15.5	3.2	RO001.12.c	2.7408400239252	1.16315080980568	2.64575131106459
CA001.7.f	46	27	CA001	7	f	inv	9	14.7	4.2	CA001.7.f	2.68784749378469	1.43508452528932	3
RU004.10.c	46	29	RU004	10	c	nat	8	15	3.7	RU004.10.c	2.70805020110221	1.30833281965018	2.82842712474619
US018.11.b	46	30	US018	11	b	inv	6	11.2	3.2	US018.11.b	2.41591377830105	1.16315080980568	2.44948974278318
GR003.3.f	46	32	GR003	3	f	nat	10	14.5	2.1	GR003.3.f	2.67414864942653	0.741937344729377	3.16227766016838
RO003.4.a	46	33	RO003	4	a	nat	12	16	3.2	RO003.4.a	2.77258872223978	1.16315080980568	3.46410161513775
US014.22.j	46	34	US014	22	j	inv	10	16.3	4.5	US014.22.j	2.79116510781272	1.50407739677627	3.16227766016838
GR002.17.e	46	35	GR002	17	e	nat	10	15.4	2.4	GR002.17.e	2.73436750941958	0.8754687373539	3.16227766016838
RU008.19.f	46	36	RU008	19	f	nat	14	15	3.3	RU008.19.f	2.70805020110221	1.19392246847243	3.74165738677394
RU002.2.b	46	37	RU002	2	b	nat	5	11	1.3	RU002.2.b	2.39789527279837	0.262364264467491	2.23606797749979
RO002.13.e	46	38	RO002	13	e	nat	9	11.6	2.6	RO002.13.e	2.45100509811232	0.955511445027436	3
US022.17.g	46	39	US022	17	g	inv	9	15.3	2.4	US022.17.g	2.72785282839839	0.8754687373539	3
UA005.13.a	46	40	UA005	13	a	nat	10	17.5	3.2	UA005.13.a	2.86220088092947	1.16315080980568	3.16227766016838
UA008.18.a	46	42	UA008	18	a	nat	9	15.3	3.1	UA008.18.a	2.72785282839839	1.1314021114911	3
BG001.17.h	46	43	BG001	17	h	nat	12	12	1.8	BG001.17.h	2.484906649788	0.587786664902119	3.46410161513775
UA003.6.b	46	44	UA003	6	b	nat	12	15.6	3.6	UA003.6.b	2.74727091425549	1.28093384546206	3.46410161513775
US002.5.i	46	47	US002	5	i	inv	10	12.2	3.4	US002.5.i	2.50143595173921	1.22377543162212	3.16227766016838
US003.27.h	46	48	US003	27	h	inv	9	14.8	4.2	US003.27.h	2.69462718077007	1.43508452528932	3
US025.27.b	46	49	US025	27	b	inv	NA	NA	NA	US025.27.b	NA	NA	NA
US001.23.d	46	50	US001	23	d	inv	12	14.3	4.1	US001.23.d	2.66025953726586	1.41098697371026	3.46410161513775
UA001.22.d	47	4	UA001	22	d	nat	9	12.2	2.6	UA001.22.d	2.50143595173921	0.955511445027436	3
RO002.15.a	47	5	RO002	15	a	nat	11	13.2	3	RO002.15.a	2.58021682959233	1.09861228866811	3.3166247903554
US015.17.h	47	7	US015	17	h	inv	9	17.3	4.1	US015.17.h	2.85070650150373	1.41098697371026	3
UA002.15.b	47	8	UA002	15	b	nat	9	24.2	4.6	UA002.15.b	3.18635263316264	1.52605630349505	3
RO001.6.g	47	9	RO001	6	g	nat	12	17	4.1	RO001.6.g	2.83321334405622	1.41098697371026	3.46410161513775
RO004.20.i	47	10	RO004	20	i	nat	11	11.6	2.1	RO004.20.i	2.45100509811232	0.741937344729377	3.3166247903554
CA008.5.f	47	12	CA008	5	f	inv	13	15.7	4.2	CA008.5.f	2.75366071235426	1.43508452528932	3.60555127546399
TR003.6.b	47	13	TR003	6	b	nat	8	14.1	1.8	TR003.6.b	2.64617479738412	0.587786664902119	2.82842712474619
CA001.3.f	47	14	CA001	3	f	inv	10	17.1	4.8	CA001.3.f	2.83907846350861	1.56861591791385	3.16227766016838
UA003.11A.d	47	16	UA003	11A	d	nat	12	20	4.5	UA003.11A.d	2.99573227355399	1.50407739677627	3.46410161513775
US021.10.a	47	17	US021	10	a	inv	8	17	4.1	US021.10.a	2.83321334405622	1.41098697371026	2.82842712474619
RU005.7.d	47	18	RU005	7	d	nat	12	16.3	3.2	RU005.7.d	2.79116510781272	1.16315080980568	3.46410161513775
TR001.1.g	47	20	TR001	1	g	nat	25	16.4	4.2	TR001.1.g	2.79728133483015	1.43508452528932	5
US002.1.i	47	21	US002	1	i	inv	10	14.9	3.1	US002.1.i	2.70136121295141	1.1314021114911	3.16227766016838
US012.31.h	47	22	US012	31	h	inv	4	10.2	1.2	US012.31.h	2.32238772029023	0.182321556793955	2
US020.42.g	47	23	US020	42	g	inv	18	17.6	2.3	US020.42.g	2.86789890204411	0.832909122935104	4.24264068711928
RU008.18.e	47	24	RU008	18	e	nat	13	13.8	4.5	RU008.18.e	2.62466859216316	1.50407739677627	3.60555127546399
US022.23.j	47	25	US022	23	j	inv	8	13	1.5	US022.23.j	2.56494935746154	0.405465108108164	2.82842712474619
TR005.9.a	47	26	TR005	9	a	nat	9	12.3	2.5	TR005.9.a	2.50959926237837	0.916290731874155	3
US023.41.a	47	27	US023	41	a	inv	12	16.2	3.8	US023.41.a	2.78501124223834	1.33500106673234	3.46410161513775
UA004.5.i	47	28	UA004	5	i	nat	14	16.2	3.6	UA004.5.i	2.78501124223834	1.28093384546206	3.74165738677394
GR001.28.i	47	32	GR001	28	i	nat	8	16.2	3.7	GR001.28.i	2.78501124223834	1.30833281965018	2.82842712474619
RU004.10.b	47	33	RU004	10	b	nat	9	17.8	3.9	RU004.10.b	2.87919845729804	1.3609765531356	3
GR003.9.f	47	35	GR003	9	f	nat	12	19.4	4.6	GR003.9.f	2.96527306606928	1.52605630349505	3.46410161513775
GR002.17.a	47	37	GR002	17	a	nat	9	21.2	2.3	GR002.17.a	3.05400118167797	0.832909122935104	3
UA005.18.j	47	38	UA005	18	j	nat	12	17.8	3.8	UA005.18.j	2.87919845729804	1.33500106673234	3.46410161513775
BG001.22.j	47	40	BG001	22	j	nat	14	10.7	2.2	BG001.22.j	2.37024374146786	0.78845736036427	3.74165738677394
HU001.5.k	47	41	HU001	5	k	nat	10	16.1	3.6	HU001.5.k	2.77881927199042	1.28093384546206	3.16227766016838
RO005.23.i	47	43	RO005	23	i	nat	10	18.5	4	RO005.23.i	2.91777073208428	1.38629436111989	3.16227766016838
US001.23.j	47	44	US001	23	j	inv	14	17.3	3.2	US001.23.j	2.85070650150373	1.16315080980568	3.74165738677394
RU001.6.d	47	45	RU001	6	d	nat	11	12.7	2.4	RU001.6.d	2.54160199346455	0.8754687373539	3.3166247903554
RO003.4.e	47	46	RO003	4	e	nat	10	13.2	2.4	RO003.4.e	2.58021682959233	0.8754687373539	3.16227766016838
TR004.14.f	47	47	TR004	14	f	nat	11	15.2	2.8	TR004.14.f	2.72129542785223	1.02961941718116	3.3166247903554
US003.19.b	47	48	US003	19	b	inv	14	17.3	3.7	US003.19.b	2.85070650150373	1.30833281965018	3.74165738677394
GR001.26.b	48	1	GR001	26	b	nat	10	13.6	3.1	GR001.26.b	2.61006979274201	1.1314021114911	3.16227766016838
US003.27.f	48	3	US003	27	f	inv	10	17.2	5.3	US003.27.f	2.84490938381941	1.66770682055808	3.16227766016838
UA003.7A.j	48	4	UA003	7A	j	nat	9	17.7	6.1	UA003.7A.j	2.87356463957978	1.80828877117927	3
TR001.24.f	48	5	TR001	24	f	nat	8	14	3.1	TR001.24.f	2.63905732961526	1.1314021114911	2.82842712474619
UA004.7.b	48	7	UA004	7	b	nat	15	17.4	6	UA004.7.b	2.85647020622048	1.79175946922805	3.87298334620742
UA002.14.a	48	8	UA002	14	a	nat	13	16.5	4.2	UA002.14.a	2.80336038090653	1.43508452528932	3.60555127546399
US015.13.c	48	9	US015	13	c	inv	9	15.7	3.2	US015.13.c	2.75366071235426	1.16315080980568	3
TR005.18.i	48	11	TR005	18	i	nat	8	9.6	1.8	TR005.18.i	2.26176309847379	0.587786664902119	2.82842712474619
US022.23.c	48	12	US022	23	c	inv	10	12	2.3	US022.23.c	2.484906649788	0.832909122935104	3.16227766016838
US002.22.g	48	13	US002	22	g	inv	13	16.8	3.9	US002.22.g	2.82137888640921	1.3609765531356	3.60555127546399
TR004.8.c	48	14	TR004	8	c	nat	10	17	5	TR004.8.c	2.83321334405622	1.6094379124341	3.16227766016838
RO001.12.g	48	18	RO001	12	g	nat	8	19	5.6	RO001.12.g	2.94443897916644	1.7227665977411	2.82842712474619
RU001.10.c	48	19	RU001	10	c	nat	8	12	3.7	RU001.10.c	2.484906649788	1.30833281965018	2.82842712474619
RU005.6.h	48	22	RU005	6	h	nat	9	13.2	4	RU005.6.h	2.58021682959233	1.38629436111989	3
US021.8.h	48	25	US021	8	h	inv	12	14.6	5	US021.8.h	2.68102152871429	1.6094379124341	3.46410161513775
RU008.17.h	48	27	RU008	17	h	nat	12	13.8	3.6	RU008.17.h	2.62466859216316	1.28093384546206	3.46410161513775
CA001.3.e	48	28	CA001	3	e	inv	11	15.4	4.6	CA001.3.e	2.73436750941958	1.52605630349505	3.3166247903554
RO005.23.e	48	30	RO005	23	e	nat	11	17	5.6	RO005.23.e	2.83321334405622	1.7227665977411	3.3166247903554
US011.8.e	48	31	US011	8	e	inv	9	11.8	3.2	US011.8.e	2.46809953147162	1.16315080980568	3
RO004.20.e	48	34	RO004	20	e	nat	14	12	3	RO004.20.e	2.484906649788	1.09861228866811	3.74165738677394
US014.17.d	48	35	US014	17	d	inv	7	14.5	2.6	US014.17.d	2.67414864942653	0.955511445027436	2.64575131106459
BG001.29.i	48	36	BG001	29	i	nat	13	13.9	2.9	BG001.29.i	2.63188884013665	1.06471073699243	3.60555127546399
RO002.13.b	48	37	RO002	13	b	nat	10	12.1	2.5	RO002.13.b	2.4932054526027	0.916290731874155	3.16227766016838
HU001.24.c	48	38	HU001	24	c	nat	8	17.2	5	HU001.24.c	2.84490938381941	1.6094379124341	2.82842712474619
GR002.13.h	48	39	GR002	13	h	nat	10	18.2	5.2	GR002.13.h	2.90142159408275	1.64865862558738	3.16227766016838
US001.14.i	48	40	US001	14	i	inv	13	12.5	4.3	US001.14.i	2.52572864430826	1.45861502269952	3.60555127546399
RO003.11.i	48	41	RO003	11	i	nat	7	11.2	2.1	RO003.11.i	2.41591377830105	0.741937344729377	2.64575131106459
RU002.1.e	48	43	RU002	1	e	nat	14	9	2.6	RU002.1.e	2.19722457733622	0.955511445027436	3.74165738677394
GR003.9.g	48	47	GR003	9	g	nat	8	14.5	3.1	GR003.9.g	2.67414864942653	1.1314021114911	2.82842712474619
RO003.4.c	49	1	RO003	4	c	nat	12	16.1	2.9	RO003.4.c	2.77881927199042	1.06471073699243	3.46410161513775
RU008.21.h	49	2	RU008	21	h	nat	12	20	3.8	RU008.21.h	2.99573227355399	1.33500106673234	3.46410161513775
UA003.9A.g	49	5	UA003	9A	g	nat	9	16.6	4.2	UA003.9A.g	2.8094026953625	1.43508452528932	3
TR001.10.a	49	6	TR001	10	a	nat	10	17.8	4.6	TR001.10.a	2.87919845729804	1.52605630349505	3.16227766016838
HU001.28.i	49	7	HU001	28	i	nat	12	18.5	4.6	HU001.28.i	2.91777073208428	1.52605630349505	3.46410161513775
RO001.21.a	49	11	RO001	21	a	nat	9	16.1	2.2	RO001.21.a	2.77881927199042	0.78845736036427	3
GR002.2.f	49	12	GR002	2	f	nat	12	14.7	3.8	GR002.2.f	2.68784749378469	1.33500106673234	3.46410161513775
GR001.14.c	49	13	GR001	14	c	nat	7	14.5	2.9	GR001.14.c	2.67414864942653	1.06471073699243	2.64575131106459
RU004.10.a	49	15	RU004	10	a	nat	9	16.8	5	RU004.10.a	2.82137888640921	1.6094379124341	3
GR003.10.i	49	16	GR003	10	i	nat	8	17	4.9	GR003.10.i	2.83321334405622	1.58923520511658	2.82842712474619
US012.35.e	49	18	US012	35	e	inv	8	15	3.6	US012.35.e	2.70805020110221	1.28093384546206	2.82842712474619
TR003.15.c	49	19	TR003	15	c	nat	12	16.8	2.1	TR003.15.c	2.82137888640921	0.741937344729377	3.46410161513775
CA008.2.c	49	20	CA008	2	c	inv	12	16.8	2.1	CA008.2.c	2.82137888640921	0.741937344729377	3.46410161513775
BG001.22.g	49	21	BG001	22	g	nat	13	13.4	3.8	BG001.22.g	2.59525470695687	1.33500106673234	3.60555127546399
US011.8.i	49	24	US011	8	i	inv	9	17.2	3.6	US011.8.i	2.84490938381941	1.28093384546206	3
US002.24.d	49	26	US002	24	d	inv	15	18.3	3.5	US002.24.d	2.90690105984738	1.25276296849537	3.87298334620742
US001.20.f	49	27	US001	20	f	inv	12	21.7	5.6	US001.20.f	3.07731226054641	1.7227665977411	3.46410161513775
CA001.2.f	49	28	CA001	2	f	inv	12	19.8	4.1	CA001.2.f	2.98568193770049	1.41098697371026	3.46410161513775
US003.20.f	49	29	US003	20	f	inv	11	17.3	4.2	US003.20.f	2.85070650150373	1.43508452528932	3.3166247903554
US014.4.b	49	31	US014	4	b	inv	6	13	2	US014.4.b	2.56494935746154	0.693147180559945	2.44948974278318
US015.13.a	49	32	US015	13	a	inv	10	15.6	2.2	US015.13.a	2.74727091425549	0.78845736036427	3.16227766016838
RO002.15.j	49	35	RO002	15	j	nat	11	14.1	3.4	RO002.15.j	2.64617479738412	1.22377543162212	3.3166247903554
RO004.3.a	49	36	RO004	3	a	nat	12	18.1	3.1	RO004.3.a	2.89591193827178	1.1314021114911	3.46410161513775
RU005.11.d	49	39	RU005	11	d	nat	11	12.2	2.5	RU005.11.d	2.50143595173921	0.916290731874155	3.3166247903554
TR004.8.b	49	40	TR004	8	b	nat	10	18.8	4.7	TR004.8.b	2.9338568698359	1.54756250871601	3.16227766016838
UA005.7.h	49	42	UA005	7	h	nat	12	16.3	5.6	UA005.7.h	2.79116510781272	1.7227665977411	3.46410161513775
US022.31.f	49	45	US022	31	f	inv	12	16.4	3	US022.31.f	2.79728133483015	1.09861228866811	3.46410161513775
TR005.18.j	49	46	TR005	18	j	nat	9	16	2.5	TR005.18.j	2.77258872223978	0.916290731874155	3
RO005.14.a	49	50	RO005	14	a	nat	10	16.2	5.7	RO005.14.a	2.78501124223834	1.7404661748405	3.16227766016838
TR003.15.b	50	2	TR003	15	b	nat	8	11.1	2.1	TR003.15.b	2.40694510831829	0.741937344729377	2.82842712474619
US018.11.d	50	3	US018	11	d	inv	13	13.2	4.1	US018.11.d	2.58021682959233	1.41098697371026	3.60555127546399
GR001.28.a	50	4	GR001	28	a	nat	8	13.2	3.3	GR001.28.a	2.58021682959233	1.19392246847243	2.82842712474619
RO002.12.j	50	5	RO002	12	j	nat	9	12.3	2.9	RO002.12.j	2.50959926237837	1.06471073699243	3
CA008.5.m	50	6	CA008	5	m	inv	10	12.2	3.8	CA008.5.m	2.50143595173921	1.33500106673234	3.16227766016838
RU001.10.b	50	7	RU001	10	b	nat	8	11.8	2.1	RU001.10.b	2.46809953147162	0.741937344729377	2.82842712474619
CA001.6.j	50	9	CA001	6	j	inv	12	15.2	4.2	CA001.6.j	2.72129542785223	1.43508452528932	3.46410161513775
US003.27.c	50	11	US003	27	c	inv	10	14.5	3.8	US003.27.c	2.67414864942653	1.33500106673234	3.16227766016838
UA005.3.a	50	12	UA005	3	a	nat	9	15.6	2.7	UA005.3.a	2.74727091425549	0.993251773010283	3
US021.1.c	50	15	US021	1	c	inv	4	10.2	0.8	US021.1.c	2.32238772029023	-0.22314355131421	2
US002.5.h	50	16	US002	5	h	inv	12	14.2	3.2	US002.5.h	2.65324196460721	1.16315080980568	3.46410161513775
GR003.3.c	50	17	GR003	3	c	nat	5	12.2	2.3	GR003.3.c	2.50143595173921	0.832909122935104	2.23606797749979
US013.14.e	50	19	US013	14	e	inv	12	15.9	4	US013.14.e	2.76631910922619	1.38629436111989	3.46410161513775
RO003.4.b	50	21	RO003	4	b	nat	13	15.9	2.7	RO003.4.b	2.76631910922619	0.993251773010283	3.60555127546399
UA003.7A.g	50	22	UA003	7A	g	nat	13	15.7	4.7	UA003.7A.g	2.75366071235426	1.54756250871601	3.60555127546399
TR004.14.g	50	24	TR004	14	g	nat	10	14.2	3.7	TR004.14.g	2.65324196460721	1.30833281965018	3.16227766016838
US012.29.b	50	25	US012	29	b	inv	9	15	3.8	US012.29.b	2.70805020110221	1.33500106673234	3
UA004.5.h	50	26	UA004	5	h	nat	13	16.4	2.2	UA004.5.h	2.79728133483015	0.78845736036427	3.60555127546399
TR005.18.l	50	27	TR005	18	l	nat	15	11.7	2.2	TR005.18.l	2.45958884180371	0.78845736036427	3.87298334620742
RU008.16.h	50	29	RU008	16	h	nat	12	13.5	3.9	RU008.16.h	2.60268968544438	1.3609765531356	3.46410161513775
HU001.28.j	50	32	HU001	28	j	nat	12	15.1	4.6	HU001.28.j	2.71469474382088	1.52605630349505	3.46410161513775
RO004.3.h	50	34	RO004	3	h	nat	12	17.2	3.2	RO004.3.h	2.84490938381941	1.16315080980568	3.46410161513775
BG001.29.f	50	36	BG001	29	f	nat	12	15.5	4.2	BG001.29.f	2.7408400239252	1.43508452528932	3.46410161513775
RO001.6.d	50	38	RO001	6	d	nat	10	15	3	RO001.6.d	2.70805020110221	1.09861228866811	3.16227766016838
US011.13.a	50	39	US011	13	a	inv	7	11.2	1.8	US011.13.a	2.41591377830105	0.587786664902119	2.64575131106459
RU003.7.f	50	40	RU003	7	f	nat	16	11.8	3	RU003.7.f	2.46809953147162	1.09861228866811	4
US001.14.b	50	42	US001	14	b	inv	11	15.4	3.1	US001.14.b	2.73436750941958	1.1314021114911	3.3166247903554
RO005.14.c	50	43	RO005	14	c	nat	12	13.3	3.6	RO005.14.c	2.58776403522771	1.28093384546206	3.46410161513775
TR001.24.j	50	44	TR001	24	j	nat	8	13	2.3	TR001.24.j	2.56494935746154	0.832909122935104	2.82842712474619
GR002.2.d	50	50	GR002	2	d	nat	11	12.4	3.2	GR002.2.d	2.51769647261099	1.16315080980568	3.3166247903554
