PopID	Rack	Pos	Mom	Indiv	Origin	Trt	ID	MsrDayH	LfCountH	LfLgthH	LfWdthH	BoltedatH	HarvestDay	CrownDiam.mm	ShootMass.g	RootMass.g	LfCount2	LfLgth2	LfWdth2	LfYellow2	BoltHt2	LfCount1	LfLgth1	LfWdth1	Yellow	BoltDate	BoltMsrDate	BCount1	MaxBoltHt1	BoltMsrDate2	BCount2	MaxBoltHt2	BoltMsrDate3	BCount3	MaxBoltHt3	FlrDate	FlrColor	LfCount1.sq	LfLgth1.log	LfWdth1.log	LfCount2.sq	LfLgth2.log	LfWdth2.log	LfCountH.sq	LfLgthH.log	LfWdthH.log	CrownH.log	ShootH.log	RootH.log	lxwH	lxwH.log	Latitude	Longitude	bolt.bin
214	US003	36	4	6	b	inv	nut def	US003.6.b	75	9	17.2	5.4	n	77	4.57	1.015	1.757	11	21.4	6.1	y	NA	7	17.5	5	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		2.64575131106459	2.86220088092947	1.6094379124341	3.3166247903554	3.06339092202781	1.80828877117927	3	2.84490938381941	1.68639895357023	1.51951320490611	0.0148886124937506	0.56360780920496	92.88	4.53130833738964	46.60415	-116.64175	0
215	US003	47	48	19	b	inv	nut def	US003.19.b	80	14	16.1	4.1	n	80	5.48	1.805	2.28	13	19.7	4.9	y	NA	14	17.3	3.7	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.74165738677394	2.85070650150373	1.30833281965018	3.60555127546399	2.98061863574394	1.58923520511658	3.74165738677394	2.77881927199042	1.41098697371026	1.70110510095992	0.590560591784844	0.824175442966349	66.01	4.18980624570068	46.60415	-116.64175	0
216	US003	13	48	28	j	inv	nut def	US003.28.j	78	17	16.1	5.2	n	78	5.98	1.278	8.121	13	17.4	4	y	NA	11	17	3.9	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.3166247903554	2.83321334405622	1.3609765531356	3.60555127546399	2.85647020622048	1.38629436111989	4.12310562561766	2.77881927199042	1.64865862558738	1.78842056796254	0.245296355955343	2.09445329930027	83.72	4.4274778975778	46.60415	-116.64175	0
217	US003	2	26	28	h	inv	nut def	US003.28.h	78	20	18.1	3.6	n	78	6.13	2.082	2.912	13	23.3	6.2	y	NA	11	19.5	5.4	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.3166247903554	2.9704144655697	1.68639895357023	3.60555127546399	3.14845336057165	1.82454929205105	4.47213595499958	2.89591193827178	1.28093384546206	1.81319474994812	0.733328970192777	1.06884013033444	65.16	4.17684578373384	46.60415	-116.64175	0
218	US003	26	45	19	h	inv	nut def	US003.19.h	80	19	9.9	3.6	n	80	4.72	0.96	2.076	10	11.5	2.9	y	NA	10	10.3	2.9	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.16227766016838	2.33214389523559	1.06471073699243	3.16227766016838	2.4423470353692	1.06471073699243	4.35889894354067	2.29253475714054	1.28093384546206	1.55180879959746	-0.0408219945202552	0.730442965303642	35.64	3.57346860260261	46.60415	-116.64175	0
219	US003	27	9	20	i	inv	nut def	US003.20.i	80	14	16.6	3.1	n	80	5.96	1.805	1.863	17	18.8	5.1	y	NA	10	15	2	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.16227766016838	2.70805020110221	0.693147180559945	4.12310562561766	2.9338568698359	1.62924053973028	3.74165738677394	2.8094026953625	1.1314021114911	1.78507048107726	0.590560591784844	0.622188091619451	51.46	3.9408048068536	46.60415	-116.64175	0
220	US003	20	28	28	i	inv	nut def	US003.28.i	80	19	21.4	4.7	n	80	4.64	1.945	5.203	13	23.2	3.9	y	NA	10	17.3	4.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.16227766016838	2.85070650150373	1.56861591791385	3.60555127546399	3.14415227867226	1.3609765531356	4.35889894354067	3.06339092202781	1.54756250871601	1.53471436623816	0.66526197707041	1.64923538230817	100.58	4.61095343074382	46.60415	-116.64175	0
221	US003	49	29	20	f	inv	nut def	US003.20.f	75	15	17.8	3.3	n	77	6.23	1.805	4.455	12	18.1	3.9	y	NA	11	17.3	4.2	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.3166247903554	2.85070650150373	1.43508452528932	3.46410161513775	2.89591193827178	1.3609765531356	3.87298334620742	2.87919845729804	1.19392246847243	1.82937633279936	0.590560591784844	1.49402706092277	58.74	4.07312092577047	46.60415	-116.64175	0
222	US011	13	31	8	a	inv	nut def	US011.8.a	78	13	12.6	2.5	n	78	5.28	1.275	3.598	12	17.4	4.6	y	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	3.46410161513775	2.85647020622048	1.52605630349505	3.60555127546399	2.53369681395743	0.916290731874155	1.66392609771817	0.242946178610389	1.28037813552834	31.5	3.44998754583159	43.3855277777778	-106.937333333333	0
223	US011	2	42	8	d	inv	nut def	US011.8.d	78	21	14.9	4.1	n	78	5.81	1.095	2.871	13	15.7	3.8	y	NA	12	12.9	2.4	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.46410161513775	2.55722731136763	0.8754687373539	3.60555127546399	2.75366071235426	1.33500106673234	4.58257569495584	2.70136121295141	1.41098697371026	1.75958057086382	0.0907543632684641	1.05466040113893	61.09	4.11234818666168	43.3855277777778	-106.937333333333	0
224	US011	49	24	8	i	inv	nut def	US011.8.i	75	16	18.2	5.2	n	77	7.01	2.075	3.243	14	21.3	6.5	y	NA	9	17.2	3.6	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	2.84490938381941	1.28093384546206	3.74165738677394	3.05870707271538	1.87180217690159	4	2.90142159408275	1.64865862558738	1.9473377010465	0.729961153682662	1.17649882732518	94.64	4.55008021967013	43.3855277777778	-106.937333333333	0
225	US012	47	22	31	h	inv	nut def	US012.31.h	80	9	14.4	2.3	n	80	4.2	0.561	0.94	11	19.1	1.8	y	NA	4	10.2	1.2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		2	2.32238772029023	0.182321556793955	3.3166247903554	2.94968833505258	0.587786664902119	3	2.66722820658195	0.832909122935104	1.43508452528932	-0.578034373459441	-0.0618754037180875	33.12	3.50013732951706	40.5281527777778	-104.848788888889	0
226	US012	27	31	29	h	inv	nut def	US012.29.h	80	15	14.1	4.1	n	82	6.74	1.176	2.633	12	18.5	4.5	y	NA	NA	NA	NA	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	3.46410161513775	2.91777073208428	1.50407739677627	3.87298334620742	2.64617479738412	1.41098697371026	1.90805992492422	0.162118849476435	0.968123880514172	57.81	4.05716177109438	40.5281527777778	-104.848788888889	0
227	US012	26	46	28	f	inv	nut def	US012.28.f	80	14	12.9	4.1	n	80	5.64	1.056	2.149	12	16	4.4	y	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	3.46410161513775	2.77258872223978	1.48160454092422	3.74165738677394	2.55722731136763	1.41098697371026	1.72988406550997	0.0544881852840698	0.765002617660373	52.89	3.96821428507789	40.5281527777778	-104.848788888889	0
228	US014	49	31	4	b	inv	nut def	US014.4.b	75	16	15.2	4.2	n	77	4.24	1.119	1.911	14	17.7	2.8	y	NA	6	13	2	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		2.44948974278318	2.56494935746154	0.693147180559945	3.74165738677394	2.87356463957978	1.02961941718116	4	2.72129542785223	1.43508452528932	1.44456326924387	0.112435429329788	0.647626665258136	63.84	4.15637995314155	40.1222666666667	-101.280283333333	0
229	US014	2	27	22	b	inv	nut def	US014.22.b	78	16	17.3	4.7	n	78	5.12	1.772	5.431	12	17.3	3.8	y	NA	9	16.5	3.6	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	2.80336038090653	1.28093384546206	3.46410161513775	2.85070650150373	1.33500106673234	4	2.85070650150373	1.54756250871601	1.63315443905142	0.572108852182889	1.69212327905271	81.31	4.39826901021975	40.1222666666667	-101.280283333333	0
230	US014	13	32	16	k	inv	nut def	US014.16.k	78	15	16.2	4.1	n	78	5.22	1.528	5.996	14	16.7	3.5	y	NA	9	13	4.2	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	2.56494935746154	1.43508452528932	3.74165738677394	2.81540871942271	1.25276296849537	3.87298334620742	2.78501124223834	1.41098697371026	1.65249740189455	0.423959690744329	1.79109258024035	66.42	4.1959982159486	40.1222666666667	-101.280283333333	0
231	US014	26	29	20	a	inv	nut def	US014.20.a	80	18	16.1	5.4	n	80	6.09	2.17	6.204	12	16.3	4.9	y	NA	9	14	4.7	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	2.63905732961526	1.54756250871601	3.46410161513775	2.79116510781272	1.58923520511658	4.24264068711928	2.77881927199042	1.68639895357023	1.80664808172181	0.774727167552368	1.82519424531429	86.94	4.46521822556065	40.1222666666667	-101.280283333333	0
232	US014	27	21	22	c	inv	nut def	US014.22.c	80	13	18.8	4.5	n	82	5.42	1.246	2.335	11	17.7	4.8	y	NA	6	15.3	3	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		2.44948974278318	2.72785282839839	1.09861228866811	3.3166247903554	2.87356463957978	1.56861591791385	3.60555127546399	2.9338568698359	1.50407739677627	1.69009581545155	0.219938420365261	0.848011891120861	84.6	4.43793426661218	40.1222666666667	-101.280283333333	0
233	US014	20	44	22	f	inv	nut def	US014.22.f	80	17	16.6	4.3	n	80	4.86	1.49	3.529	9	17.4	4	y	NA	9	16	4.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	2.77258872223978	1.54756250871601	3	2.85647020622048	1.38629436111989	4.12310562561766	2.8094026953625	1.45861502269952	1.5810384379124	0.398776119957368	1.26101454469313	71.38	4.26801771806201	40.1222666666667	-101.280283333333	0
234	US014	36	6	20	b	inv	nut def	US014.20.b	75	13	17.3	3.8	n	77	5.41	1.354	3.135	12	17.4	4.6	y	NA	8	15	4.5	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		2.82842712474619	2.70805020110221	1.50407739677627	3.46410161513775	2.85647020622048	1.52605630349505	3.60555127546399	2.85070650150373	1.33500106673234	1.68824909285839	0.303063174490083	1.14262917408488	65.74	4.18570756823607	40.1222666666667	-101.280283333333	0
235	US015	2	30	2	a	inv	nut def	US015.2.a	78	17	16.8	4.8	n	78	5.48	1.283	4.245	16	16.9	5.6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	4	2.82731362192903	1.7227665977411	4.12310562561766	2.82137888640921	1.56861591791385	1.70110510095992	0.249201085633499	1.44574181976331	80.64	4.38999480432306	42.7253611111111	-118.001033333333	0
236	US015	49	32	13	a	inv	nut def	US015.13.a	75	12	16.5	4.8	n	77	5.92	1.281	2.979	14	17.6	5.2	y	NA	10	15.6	2.2	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.16227766016838	2.74727091425549	0.78845736036427	3.74165738677394	2.86789890204411	1.64865862558738	3.46410161513775	2.80336038090653	1.56861591791385	1.77833644889591	0.247641022914597	1.09158767373115	79.2	4.37197629882038	42.7253611111111	-118.001033333333	0
237	US015	27	11	17	b	inv	nut def	US015.17.b	80	11	15.6	3.8	n	80	7.07	1.234	2.435	12	14.3	4.4	y	NA	10	15	3.9	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.16227766016838	2.70805020110221	1.3609765531356	3.46410161513775	2.66025953726586	1.48160454092422	3.3166247903554	2.74727091425549	1.33500106673234	1.95586047990848	0.210260925483196	0.889946756534553	59.28	4.08227198098783	42.7253611111111	-118.001033333333	0
238	US015	13	11	13	k	inv	nut def	US015.13.k	78	10	14.5	3.9	n	78	5.38	1.195	2.491	15	15.6	4.8	y	NA	10	11	3.1	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.16227766016838	2.39789527279837	1.1314021114911	3.87298334620742	2.74727091425549	1.56861591791385	3.16227766016838	2.67414864942653	1.3609765531356	1.68268837417369	0.178146185383474	0.912684236280043	56.55	4.03512520256213	42.7253611111111	-118.001033333333	0
239	US015	36	31	17	f	inv	nut def	US015.17.f	77	18	13.7	5.6	n	77	5.2	1.513	2.754	15	14.1	4.5	y	NA	11	14.7	5.5	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.3166247903554	2.68784749378469	1.70474809223843	3.87298334620742	2.64617479738412	1.50407739677627	4.24264068711928	2.61739583283408	1.7227665977411	1.64865862558738	0.414094434806219	1.01305440030646	76.72	4.34016243057518	42.7253611111111	-118.001033333333	0
240	US015	47	7	17	h	inv	nut def	US015.17.h	80	11	18.1	4.8	n	80	4.61	1.314	1.675	10	20.7	4.3	y	NA	9	17.3	4.1	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	2.85070650150373	1.41098697371026	3.16227766016838	3.03013370027132	1.45861502269952	3.3166247903554	2.89591193827178	1.56861591791385	1.52822785700856	0.273075920062419	0.51581316527703	86.88	4.46452785618562	42.7253611111111	-118.001033333333	0
241	US015	20	19	2	d	inv	nut def	US015.2.d	80	20	15.5	4.8	n	80	5.45	1.618	4.278	16	17.2	5.3	y	NA	10	15	5.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.16227766016838	2.70805020110221	1.64865862558738	4	2.84490938381941	1.66770682055808	4.47213595499958	2.7408400239252	1.56861591791385	1.69561560867515	0.4811908186363	1.45348561066021	74.4	4.30945594183905	42.7253611111111	-118.001033333333	0
242	US018	2	3	11	f	inv	nut def	US018.11.f	78	13	14.1	3	n	78	6.5	0.867	2.261	14	15.1	3.3	y	NA	10	11.9	2.4	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.16227766016838	2.47653840011748	0.8754687373539	3.74165738677394	2.71469474382088	1.19392246847243	3.60555127546399	2.64617479738412	1.09861228866811	1.87180217690159	-0.142716302201595	0.815807193295833	42.3	3.74478708605223	43.5467722222222	-118.913991666667	0
243	US018	36	23	5	a	inv	nut def	US018.5.a	77	21	17.7	5.2	n	77	5.68	1.741	4.071	14	19.3	4.8	y	NA	10	17	5.4	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.16227766016838	2.83321334405622	1.68639895357023	3.74165738677394	2.96010509591084	1.56861591791385	4.58257569495584	2.87356463957978	1.64865862558738	1.73695123273306	0.554459660786052	1.40388866952084	92.04	4.52222326516716	43.5467722222222	-118.913991666667	0
244	US018	20	3	5	d	inv	nut def	US018.5.d	80	12	10.3	1.3	n	90	5.29	0.654	1.592	12	17.1	3.6	y	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	3.46410161513775	2.83907846350861	1.28093384546206	3.46410161513775	2.33214389523559	0.262364264467491	1.66581824587021	-0.424647927524938	0.464991087422191	13.39	2.59450815970308	43.5467722222222	-118.913991666667	0
245	US020	26	37	27	a	inv	nut def	US020.27.a	80	40	14.2	4.1	n	80	6.23	1.938	10.552	31	15	5.1	y	NA	17	13.1	3.6	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		4.12310562561766	2.57261223020711	1.28093384546206	5.56776436283002	2.70805020110221	1.62924053973028	6.32455532033676	2.65324196460721	1.41098697371026	1.82937633279936	0.661656513468574	2.35631541541501	58.22	4.06422893831748	46.9839888888889	-119.580186111111	0
246	US020	36	10	42	d	inv	nut def	US020.42.d	75	11	17.5	4	n	77	5.11	0.956	3.731	12	17.3	3.9	y	NA	7	14.5	4.5	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		2.64575131106459	2.67414864942653	1.50407739677627	3.46410161513775	2.85070650150373	1.3609765531356	3.3166247903554	2.86220088092947	1.38629436111989	1.63119940421561	-0.0449973659307358	1.31667629423902	70	4.24849524204936	46.9839888888889	-119.580186111111	0
247	US020	47	23	24	b	inv	nut def	US020.24.b	80	13	18.5	4.7	n	80	6.22	1.677	5.241	16	18.5	5.4	y	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	4	2.91777073208428	1.68639895357023	3.60555127546399	2.91777073208428	1.54756250871601	1.82776990675109	0.517006482841072	1.65651231982003	86.95	4.46533324080029	46.9839888888889	-119.580186111111	0
248	US021	13	28	8	k	inv	nut def	US021.8.k	78	13	16.7	5.5	n	78	5.6	1.531	3.667	16	16.5	5.6	y	NA	11	9.9	3.5	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.3166247903554	2.29253475714054	1.25276296849537	4	2.80336038090653	1.7227665977411	3.60555127546399	2.81540871942271	1.70474809223843	1.7227665977411	0.425921116675547	1.29937388908919	91.85	4.52015681166113	46.617	-110.092138888889	0
249	US021	2	13	8	i	inv	nut def	US021.8.i	78	16	14.6	3.6	n	78	7.19	2.058	3.142	13	17.1	6.2	y	NA	12	16.5	5.2	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.46410161513775	2.80336038090653	1.64865862558738	3.60555127546399	2.83907846350861	1.82454929205105	4	2.68102152871429	1.28093384546206	1.97269117173296	0.721734637411858	1.14485953983343	52.56	3.96195537417635	46.617	-110.092138888889	0
250	US021	47	17	10	a	inv	nut def	US021.10.a	80	13	14.2	3.2	n	80	4.5	1.301	2.391	13	19.3	3.9	y	NA	8	17	4.1	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		2.82842712474619	2.83321334405622	1.41098697371026	3.60555127546399	2.96010509591084	1.3609765531356	3.60555127546399	2.65324196460721	1.16315080980568	1.50407739677627	0.263133199530368	0.871711688476188	45.44	3.8163927744129	46.617	-110.092138888889	0
251	US022	2	47	42	h	inv	nut def	US022.42.h	78	14	13.3	2.6	n	78	5.69	1.177	2.64	12	11.4	3.5	y	NA	9	12.8	2.5	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	2.54944517092557	0.916290731874155	3.46410161513775	2.43361335540045	1.25276296849537	3.74165738677394	2.58776403522771	0.955511445027436	1.73871024813824	0.16296882827814	0.970778917158225	34.58	3.54327548025514	45.74515	-119.784683333333	0
252	US022	36	44	17	c	inv	nut def	US022.17.c	77	14	15.1	3.1	n	77	5.63	1.263	3.136	16	19.5	4.3	y	NA	14	18.4	4	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.74165738677394	2.91235066461494	1.38629436111989	4	2.9704144655697	1.45861502269952	3.74165738677394	2.71469474382088	1.1314021114911	1.7281094421516	0.233489843368354	1.14294810248816	46.81	3.84609685531198	45.74515	-119.784683333333	0
253	US022	47	25	23	j	inv	nut def	US022.23.j	80	13	15.8	3.4	n	80	4.34	0.924	1.397	11	18	3.6	y	NA	8	13	1.5	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		2.82842712474619	2.56494935746154	0.405465108108164	3.3166247903554	2.89037175789616	1.28093384546206	3.60555127546399	2.76000994003292	1.22377543162212	1.46787434811231	-0.0790432073404529	0.334327080274825	53.72	3.98378537165504	45.74515	-119.784683333333	0
254	US022	26	5	23	i	inv	nut def	US022.23.i	80	16	17.2	2.6	n	80	4.5	0.988	2.105	14	17.2	2.4	y	NA	8	13.4	2.3	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		2.82842712474619	2.59525470695687	0.832909122935104	3.74165738677394	2.84490938381941	0.8754687373539	4	2.84490938381941	0.955511445027436	1.50407739677627	-0.0120725812342692	0.744315467134345	44.72	3.80042082884684	45.74515	-119.784683333333	0
255	US022	27	18	17	d	inv	nut def	US022.17.d	80	14	15.6	6.1	n	82	6.33	1.397	3.252	15	15.2	5.2	y	NA	12	13.2	2.5	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.46410161513775	2.58021682959233	0.916290731874155	3.87298334620742	2.72129542785223	1.64865862558738	3.74165738677394	2.74727091425549	1.80828877117927	1.84530023615608	0.334327080274825	1.17927019168556	95.16	4.55555968543476	45.74515	-119.784683333333	0
256	US022	49	45	31	f	inv	nut def	US022.31.f	75	15	16.4	4.1	n	77	6.94	1.245	3.122	12	16.9	3.7	y	NA	12	16.4	3	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.46410161513775	2.79728133483015	1.09861228866811	3.46410161513775	2.82731362192903	1.30833281965018	3.87298334620742	2.79728133483015	1.41098697371026	1.93730177451871	0.219135529916671	1.13847382209324	67.24	4.20826830854041	45.74515	-119.784683333333	0
257	US022	20	32	17	f	inv	nut def	US022.17.f	80	16	11.9	3.2	n	80	5.4	1.093	3.042	19	15.8	3.6	y	NA	14	11.8	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.74165738677394	2.46809953147162	0.916290731874155	4.35889894354067	2.76000994003292	1.28093384546206	4	2.47653840011748	1.16315080980568	1.68639895357023	0.0889262091944015	1.1125151938371	38.08	3.63968920992316	45.74515	-119.784683333333	0
258	US023	20	42	41	f	inv	nut def	US023.41.f	80	27	13.3	1.9	n	80	5.93	1.09	1.602	29	14.4	2.8	n	NA	12	13.8	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.46410161513775	2.62466859216316	0.693147180559945	5.3851648071345	2.66722820658195	1.02961941718116	5.19615242270663	2.58776403522771	0.641853886172395	1.78002421300963	0.0861776962410524	0.471252848646168	25.27	3.2296179214001	39.224275	-103.122291666667	0
259	US023	2	28	45	a	inv	nut def	US023.45.a	78	14	16	4.7	n	78	5.06	1.298	3.418	12	17.7	5	y	NA	11	12.9	3.2	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.3166247903554	2.55722731136763	1.16315080980568	3.46410161513775	2.87356463957978	1.6094379124341	3.74165738677394	2.77258872223978	1.54756250871601	1.62136648329937	0.260824618281898	1.2290555846934	75.2	4.32015123095579	39.224275	-103.122291666667	0
260	US023	26	32	26	a	inv	nut def	US023.26.a	80	16	17.8	5.8	n	80	5.32	0.515	4.63	12	18.6	5.7	y	NA	9	14.4	4.6	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	2.66722820658195	1.52605630349505	3.46410161513775	2.92316158071916	1.7404661748405	4	2.87919845729804	1.75785791755237	1.67147330335355	-0.663588378318401	1.53255686809814	103.24	4.63705637485041	39.224275	-103.122291666667	0
261	US023	13	29	41	e	inv	nut def	US023.41.e	78	21	20.6	6.3	n	78	6.05	2.344	6.442	14	20.7	5.7	y	NA	11	16.8	6.5	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.3166247903554	2.82137888640921	1.87180217690159	3.74165738677394	3.03013370027132	1.7404661748405	4.58257569495584	3.02529107579554	1.84054963339749	1.80005827204275	0.851858871714766	1.86283905090901	129.78	4.86584070919302	39.224275	-103.122291666667	0
